employee_id,full_name,email,department,title,hire_date,term_date,employment_type,status
E00237,Bryce Schwartz,bryce.schwartz@meridian-energy.com,Field Services,"Nurse, adult",2013-03-16,,FTE,active
E01138,Amber Atkins,amber.atkins@meridian-energy.com,Field Services,"Conservation officer, nature",2012-10-02,,FTE,active
E01061,Jerry Miller,jerry.miller@meridian-energy.com,Field Services,Personal assistant,2013-11-03,,Contractor,active
E00845,Emily Lopez,emily.lopez@meridian-energy.com,Field Services,"Engineer, civil (contracting)",2013-07-15,,FTE,active
E00414,Jillian Peterson,jillian.peterson@meridian-energy.com,Engineering,Set designer,2021-11-25,,FTE,active
E00635,Ryan Rodriguez,ryan.rodriguez@meridian-energy.com,Operations,IT sales professional,2023-04-19,,FTE,active
E00579,Donald DDS,donald.dds@meridian-energy.com,Operations,Magazine features editor,2015-09-20,,FTE,active
E00564,Andrea Miller,andrea.miller@meridian-energy.com,Operations,Applications developer,2011-12-01,,FTE,active
E00582,Deborah Byrd,deborah.byrd@meridian-energy.com,Field Services,Graphic designer,2020-11-15,,Contractor,active
E00932,Jeffrey Hicks,jeffrey.hicks@meridian-energy.com,Operations,Professor Emeritus,2016-09-07,,FTE,active
E01037,Troy Collier,troy.collier@meridian-energy.com,Operations,Financial risk analyst,2014-07-05,,FTE,active
E01109,Jasmine Warner,jasmine.warner@meridian-energy.com,Legal & Compliance,Newspaper journalist,2023-11-21,,FTE,active
E00118,Dana Carlson,dana.carlson@meridian-energy.com,Field Services,Mining engineer,2016-06-24,,FTE,active
E00273,Lisa Keller,lisa.keller@meridian-energy.com,Operations,Ergonomist,2021-10-17,,FTE,active
E00253,Chelsey Miller,chelsey.miller@meridian-energy.com,OPERATIONS,"Editor, magazine features",2025-06-05,,FTE,active
E00179,Sarah Klein,sarah.klein@meridian-energy.com,Engineering,Chemical engineer,2017-11-30,,FTE,active
E00523,Taylor Curtis,taylor.curtis@meridian-energy.com,engineering,Occupational psychologist,2015-10-05,,FTE,active
E00392,Anthony Gates,anthony.gates@meridian-energy.com,Engineering,Arboriculturist,2026-03-04,,FTE,active
E00530,Debbie Pham,debbie.pham@meridian-energy.com,Operations,"Physicist, medical",2014-02-02,,FTE,active
E00631,Gary Wilson,gary.wilson@meridian-energy.com,Customer Care,"Surveyor, insurance",2020-04-15,,FTE,active
E00280,Matthew Wheeler,matthew.wheeler@meridian-energy.com,Operations,Chief Operating Officer,2023-11-16,,FTE,active
E00927,Caitlin Zimmerman,caitlin.zimmerman@meridian-energy.com,Operations,Translator,2012-11-23,,FTE,active
E00876,Christopher Cooper,christopher.cooper@meridian-energy.com,Operations,Ophthalmologist,2017-03-27,,FTE,active
E00378,John Skinner,john.skinner@meridian-energy.com,Customer Care,Press photographer,2025-08-31,,FTE,active
E01149,David Dunn,david.dunn@meridian-energy.com,Operations,Historic buildings inspector/conservatio,2013-01-12,,FTE,active
E00684,Wendy Huynh,wendy.huynh@meridian-energy.com,Operations,Glass blower/designer,2014-07-20,,FTE,active
E00544,Jeanette Petty,jeanette.petty@meridian-energy.com,Operations,Training and development officer,2021-03-18,,FTE,active
E00193,Jessica Moore,jessica.moore@meridian-energy.com,Operations,Licensed conveyancer,2013-01-30,,FTE,active
E00866,Philip Hood,philip.hood@meridian-energy.com,Operations,Tree surgeon,2013-10-29,,FTE,active
E00734,Tracey Harvey,tracey.harvey@meridian-energy.com,Customer Care,Sports development officer,2018-08-25,,FTE,active
E01123,Melissa Clark,melissa.clark@meridian-energy.com,Operations,"Conservation officer, nature",2020-04-13,,FTE,active
E01044,Nicole Jones,nicole.jones@meridian-energy.com,Sales & Key Accounts,Chief Technology Officer,2016-12-30,,FTE,active
E00224,Benjamin Wells,benjamin.wells@meridian-energy.com,Finance & Accounting,Fisheries officer,2026-01-29,,FTE,active
E00020,Ashley Roberts,ashley.roberts@meridian-energy.com,Operations,Research scientist (medical),2022-02-23,,FTE,active
E00474,Douglas Jones,douglas.jones@meridian-energy.com,operations,Charity fundraiser,2020-10-05,,FTE,active
E01050,Stephen Velez,stephen.velez@meridian-energy.com,Operations,Minerals surveyor,2017-01-20,,FTE,active
E00633,Hector Lewis,hector.lewis@meridian-energy.com,Operations,Secretary/administrator,2020-05-27,,FTE,active
E00159,Cheryl Castro,cheryl.castro@meridian-energy.com,Operations,Air broker,2018-03-16,,FTE,active
E00288,Robert Riddle,robert.riddle@meridian-energy.com,Engineering,Animator,2015-11-08,,FTE,active
E00924,William Blair,william.blair@meridian-energy.com,Sales & Key Accounts,Theme park manager,2023-03-23,,FTE,active
E00211,Brandon Elliott,brandon.elliott@meridian-energy.com,Operations,Bonds trader,2025-11-07,,FTE,active
E00925,Matthew MD,matthew.md@meridian-energy.com,Operations,Retail manager,2014-05-22,,FTE,active
E01174,David Hawkins,david.hawkins@meridian-energy.com,Operations,Meteorologist,2012-11-22,,FTE,active
E00561,John Silva,john.silva@meridian-energy.com,SALES & KEY ACCOUNTS,Waste management officer,2015-02-17,,FTE,active
E00203,Charles III,charles.iii@meridian-energy.com,ENGINEERING,"Engineer, chemical",2016-05-05,,FTE,active
E00321,Roger Frank,roger.frank@meridian-energy.com,Operations,"Engineer, water",2018-12-16,,FTE,active
E00230,Steven Daniels,steven.daniels@meridian-energy.com,Sales & Key Accounts,Customer service manager,2016-02-21,,FTE,active
E00865,Jason Daniel,jason.daniel@meridian-energy.com,Operations,Event organiser,2021-11-04,,FTE,active
E00931,Miranda Pena,miranda.pena@meridian-energy.com,Field Services,Osteopath,2023-04-06,,FTE,active
E00330,Jennifer Hoover,jennifer.hoover@meridian-energy.com,Customer Care,"Therapist, speech and language",2020-06-05,,FTE,active
E01021,John Hodge,john.hodge@meridian-energy.com,Legal & Compliance,Tourism officer,2013-05-20,,FTE,active
E01001,Rebecca Barton,rebecca.barton@meridian-energy.com,Information Technology,"Designer, textile",2019-03-06,,FTE,active
E00470,Dwayne Carr,dwayne.carr@meridian-energy.com,Field Services,Animal technologist,2020-09-05,,Contractor,active
E00274,George Trevino,george.trevino@meridian-energy.com,Operations,Geophysicist/field seismologist,2013-03-09,,FTE,active
E00638,John Keller,john.keller@meridian-energy.com,Operations,"Teacher, English as a foreign language",2026-02-26,,FTE,active
E01087,Joshua Wang,joshua.wang@meridian-energy.com,Finance & Accounting,Exercise physiologist,2021-07-23,,FTE,active
E00358,Kathryn Shelton,kathryn.shelton@meridian-energy.com,Operations,Financial planner,2014-05-10,,FTE,active
E00533,Amy Melton,amy.melton@meridian-energy.com,Sales & Key Accounts,Technical sales engineer,2023-05-19,,FTE,active
E01018,David Brown,david.brown@meridian-energy.com,Sales & Key Accounts,"Producer, television/film/video",2019-09-15,,FTE,active
E00085,Melinda Orozco,melinda.orozco@meridian-energy.com,Operations,"Exhibitions officer, museum/gallery",2022-10-07,,FTE,active
E00996,Matthew Moreno,matthew.moreno@meridian-energy.com,Operations,Banker,2024-03-17,,FTE,active
E01066,Kelsey Harris,kelsey.harris@meridian-energy.com,Operations,"Administrator, Civil Service",2015-12-05,,FTE,active
E00972,Kevin Perkins,kevin.perkins@meridian-energy.com,Customer Care,Environmental consultant,2014-01-03,,FTE,active
E00419,Melissa Nelson,melissa.nelson@meridian-energy.com,Customer Care,"Engineer, biomedical",2020-07-29,,FTE,active
E00877,Amy Brennan,amy.brennan@meridian-energy.com,Operations,Maintenance engineer,2021-05-04,,FTE,active
E00411,Tim Edwards,tim.edwards@meridian-energy.com,Operations,Brewing technologist,2025-03-08,,FTE,active
E00363,Adrian Turner,adrian.turner@meridian-energy.com,Operations,"Production assistant, radio",2019-01-18,,FTE,on_leave
E00589,Jimmy Evans,jimmy.evans@meridian-energy.com,FIELD SERVICES,"Radiographer, therapeutic",2018-05-03,,FTE,active
E00519,Matthew Williams,matthew.williams@meridian-energy.com,Field Services,"Scientist, forensic",2019-03-11,,Contractor,active
E00282,Jonathan Williams,jonathan.williams@meridian-energy.com,Engineering,Technical author,2023-06-28,,FTE,active
E00225,Derek Rivera,derek.rivera@meridian-energy.com,Procurement,Fish farm manager,2018-05-11,,FTE,active
E00413,Zachary White,zachary.white@meridian-energy.com,Operations,Town planner,2023-01-29,,FTE,active
E00823,Andre Johnson,andre.johnson@meridian-energy.com,Finance & Accounting,Management consultant,2022-07-04,,FTE,active
E00521,Aaron Reyes,aaron.reyes@meridian-energy.com,Customer Care,"Therapist, occupational",2018-02-13,,FTE,active
E00576,Deborah Sheppard,deborah.sheppard@meridian-energy.com,Information Technology,Automotive engineer,2021-01-27,,FTE,active
E00522,David Spears,david.spears@meridian-energy.com,Operations,Pensions consultant,2022-04-18,,FTE,active
E00234,Ashley Henson,ashley.henson@meridian-energy.com,Operations,Accommodation manager,2026-06-29,,FTE,active
E00532,Angela Stevens,angela.stevens@meridian-energy.com,customer care,Learning mentor,2013-04-17,,FTE,active
E00965,Jeffrey Cline,jeffrey.cline@meridian-energy.com,Operations,Community arts worker,2026-06-20,,FTE,active
E01023,Shelley Scott,shelley.scott@meridian-energy.com,Operations,Merchant navy officer,2017-12-10,,FTE,active
E00811,Kathryn Thomas,kathryn.thomas@meridian-energy.com,Legal & Compliance,Research scientist (life sciences),2021-11-27,,FTE,active
E00009,Joshua Salazar,joshua.salazar@meridian-energy.com,information technology,Public relations officer,2021-07-22,,FTE,active
E00813,Melody Bradley,melody.bradley@meridian-energy.com,OPERATIONS,Set designer,2012-05-15,,FTE,active
E00767,Shannon MD,shannon.md@meridian-energy.com,Operations,"Engineer, control and instrumentation",2016-04-08,,FTE,active
E00550,Melissa Rice,melissa.rice@meridian-energy.com,Operations,Operational researcher,2012-02-07,,FTE,active
E00229,Michael Gould,michael.gould@meridian-energy.com,Customer Care,"Therapist, sports",2023-04-25,,FTE,active
E00687,Dominique Goodwin,dominique.goodwin@meridian-energy.com,Information Technology,Media planner,2013-07-20,,FTE,active
E00829,William Wilson,william.wilson@meridian-energy.com,Engineering,Physiotherapist,2020-06-17,,FTE,active
E00031,Nathaniel Burns,nathaniel.burns@meridian-energy.com,Sales & Key Accounts,"Geneticist, molecular",2015-09-23,,FTE,active
E00973,Joe Marshall,joe.marshall@meridian-energy.com,Operations,Midwife,2024-02-07,,FTE,active
E00141,Teresa Stephenson,teresa.stephenson@meridian-energy.com,Operations,Financial adviser,2023-12-20,,FTE,active
E00262,Cynthia Brown,cynthia.brown@meridian-energy.com,Operations,Further education lecturer,2021-05-05,,FTE,active
E00857,Kristen Ford,kristen.ford@meridian-energy.com,Operations,Visual merchandiser,2023-11-12,,FTE,active
E00797,Brittany Scott,brittany.scott@meridian-energy.com,Field Services,Control and instrumentation engineer,2020-03-31,,Contractor,active
E00463,Jennifer Craig,jennifer.craig@meridian-energy.com,Operations,Visual merchandiser,2020-03-16,,FTE,active
E00641,Nicole Bowers,nicole.bowers@meridian-energy.com,Engineering,Magazine journalist,2022-12-09,,FTE,active
E00555,Joel Lowery,joel.lowery@meridian-energy.com,Customer Care,"Sales professional, IT",2018-05-16,,FTE,active
E00711,Tiffany Franklin,tiffany.franklin@meridian-energy.com,information technology,Theme park manager,2013-09-18,,FTE,active
E00044,Erin Gregory,erin.gregory@meridian-energy.com,Operations,"Surveyor, rural practice",2019-05-16,,FTE,active
E00048,Pamela Reid,pamela.reid@meridian-energy.com,OPERATIONS,Event organiser,2016-04-21,,FTE,active
E00207,Deborah Alvarez,deborah.alvarez@meridian-energy.com,Operations,"Development worker, community",2014-05-25,,FTE,active
E01184,Patrick Jackson,patrick.jackson@meridian-energy.com,field services,Automotive engineer,2026-04-28,,FTE,active
E00634,Brandon Bailey,brandon.bailey@meridian-energy.com,Customer Care,Holiday representative,2020-01-02,,FTE,active
E01147,Alejandro Johnson,alejandro.johnson@meridian-energy.com,Operations,"Surveyor, rural practice",2013-02-21,,FTE,active
E00605,Debbie Gonzalez,debbie.gonzalez@meridian-energy.com,Human Resources,IT consultant,2013-03-06,,FTE,active
E01151,Nicole Griffin,nicole.griffin@meridian-energy.com,Engineering,Video editor,2019-04-28,,FTE,active
E00894,Erica Hernandez,erica.hernandez@meridian-energy.com,Engineering,"Engineer, manufacturing",2022-10-31,,Contractor,active
E00333,Lucas Williams,lucas.williams@meridian-energy.com,Executive,"Engineer, structural",2016-04-05,,FTE,active
E00435,Melissa Snow,melissa.snow@meridian-energy.com,Field Services,"Conservation officer, historic buildings",2021-04-12,,FTE,active
E00961,Herbert White,herbert.white@meridian-energy.com,Engineering,Early years teacher,2024-05-17,,FTE,active
E01143,Anita Richardson,anita.richardson@meridian-energy.com,Human Resources,Magazine journalist,2012-04-27,2026-09-12,Contractor,active
E00892,James Phelps,james.phelps@meridian-energy.com,Operations,Holiday representative,2026-01-23,,FTE,active
E01094,Jason Snyder,jason.snyder@meridian-energy.com,Field Services,Diplomatic Services operational officer,2025-05-05,,Contractor,active
E00842,Charles Proctor,charles.proctor@meridian-energy.com,Operations,Hospital pharmacist,2013-12-21,,FTE,active
E00691,Micheal Smith,micheal.smith@meridian-energy.com,Operations,Academic librarian,2016-07-02,,FTE,active
E00784,Jill Hall,jill.hall@meridian-energy.com,Operations,Secondary school teacher,2019-03-08,,FTE,active
E01129,Thomas Noble,thomas.noble@meridian-energy.com,Marketing,Holiday representative,2023-02-18,,FTE,active
E00045,Todd Martin,todd.martin@meridian-energy.com,Customer Care,Careers information officer,2022-10-02,,Contractor,active
E00554,Andrea Webb,andrea.webb@meridian-energy.com,Customer Care,Bonds trader,2016-02-27,,FTE,active
E00160,Alicia Johnson,alicia.johnson@meridian-energy.com,Operations,"Administrator, education",2017-08-24,,FTE,active
E00677,Andrea DVM,andrea.dvm@meridian-energy.com,FIELD SERVICES,Nutritional therapist,2019-07-10,,Contractor,active
E00953,Jasmine Robbins,jasmine.robbins@meridian-energy.com,Operations,Estate manager/land agent,2025-05-25,,FTE,active
E00110,Susan Campos,susan.campos@meridian-energy.com,Operations,"Scientist, physiological",2019-12-11,,FTE,active
E00390,Tina Stone,tina.stone@meridian-energy.com,Customer Care,Restaurant manager,2021-01-26,,FTE,active
E00968,Ryan Moreno,ryan.moreno@meridian-energy.com,Operations,Theme park manager,2012-03-20,,FTE,active
E00682,Richard Brown,richard.brown@meridian-energy.com,Field Services,"Psychotherapist, dance movement",2023-07-02,,Contractor,active
E00818,Nathan Matthews,nathan.matthews@meridian-energy.com,Marketing,"Scientist, research (medical)",2022-12-18,,FTE,active
E01134,Karen Roberts,karen.roberts@meridian-energy.com,Customer Care,Paramedic,2018-06-23,,FTE,active
E01073,Jessica Walker,jessica.walker@meridian-energy.com,Operations,Audiological scientist,2017-11-04,,FTE,active
E00278,Grant King,grant.king@meridian-energy.com,Finance & Accounting,Risk analyst,2024-05-07,,FTE,active
E00593,Melinda French,melinda.french@meridian-energy.com,Engineering,"Administrator, local government",2021-11-11,,FTE,active
E01075,Daniel Jackson,daniel.jackson@meridian-energy.com,Field Services,Social researcher,2012-05-06,,FTE,active
E00039,Kristin Herrera,kristin.herrera@meridian-energy.com,Field Services,Chemical engineer,2023-09-22,,FTE,active
E00129,Emily Holland,emily.holland@meridian-energy.com,Operations,Systems developer,2023-12-06,,FTE,active
E00629,Amber Dominguez,amber.dominguez@meridian-energy.com,Legal & Compliance,Office manager,2019-02-02,,FTE,active
E00905,Kristine Wright,kristine.wright@meridian-energy.com,Engineering,Clinical cytogeneticist,2018-01-11,,FTE,active
E00329,Rhonda Morrison,rhonda.morrison@meridian-energy.com,Customer Care,Agricultural engineer,2020-10-24,,FTE,active
E00089,Amanda Garrison,amanda.garrison@meridian-energy.com,Finance & Accounting,Controller,2020-03-12,,FTE,active
E00061,Michael Thompson,michael.thompson@meridian-energy.com,Information Technology,Ship broker,2026-07-08,,FTE,active
E00346,David Thomas,david.thomas@meridian-energy.com,Operations,Recruitment consultant,2016-10-06,,FTE,active
E00763,John Adams,john.adams@meridian-energy.com,Operations,Speech and language therapist,2019-12-29,,FTE,active
E01189,Mitchell Olson,mitchell.olson@meridian-energy.com,Operations,Naval architect,2015-07-16,,FTE,active
E00620,Christine Hawkins,christine.hawkins@meridian-energy.com,Sales & Key Accounts,Curator,2020-04-20,,FTE,active
E00429,Elizabeth Walker,elizabeth.walker@meridian-energy.com,Operations,Surgeon,2021-08-02,,FTE,active
E00446,Walter Scott,walter.scott@meridian-energy.com,field services,Bookseller,2026-01-14,,FTE,active
E00296,Stephen Gray,stephen.gray@meridian-energy.com,Customer Care,Television production assistant,2024-02-08,,FTE,active
E01114,Michelle Underwood,michelle.underwood@meridian-energy.com,Operations,Publishing rights manager,2017-02-03,,FTE,active
E00645,Edward Singleton,edward.singleton@meridian-energy.com,Field Services,"Biochemist, clinical",2018-08-04,,Contractor,active
E00315,Bryan Holmes,bryan.holmes@meridian-energy.com,Operations,Health service manager,2017-11-08,,FTE,active
E00239,Jennifer Krause,jennifer.krause@meridian-energy.com,Operations,Set designer,2013-10-06,,FTE,active
E00355,Brian Clayton,brian.clayton@meridian-energy.com, Operations ,Clinical biochemist,2026-01-10,,FTE,active
E00782,Rebecca Aguirre,rebecca.aguirre@meridian-energy.com,Customer Care,Fish farm manager,2025-12-29,,FTE,active
E00097,Paula Brown,paula.brown@meridian-energy.com,Human Resources,"Teacher, primary school",2018-10-07,,FTE,active
E00334,Anthony Love,anthony.love@meridian-energy.com,Information Technology,"Administrator, charities/voluntary organ",2023-10-20,,FTE,active
E00901,Joshua Barker,joshua.barker@meridian-energy.com,Operations,"Sales professional, IT",2016-08-11,,FTE,active
E00590,Luis Mclaughlin,luis.mclaughlin@meridian-energy.com,Sales & Key Accounts,IT trainer,2025-07-03,,FTE,active
E00175,Jamie Alvarez,jamie.alvarez@meridian-energy.com,Marketing,Trading standards officer,2016-10-13,2026-09-15,Contractor,active
E00055,Philip Ball,philip.ball@meridian-energy.com,Finance & Accounting,Barrister,2020-10-13,,FTE,active
E00974,Lori Davis,lori.davis@meridian-energy.com,Field Services,Bonds trader,2018-09-10,,FTE,active
E00730,William Garcia,william.garcia@meridian-energy.com,Field Services,Advertising account executive,2013-05-18,,FTE,active
E00702,Michelle Deleon,michelle.deleon@meridian-energy.com,Sales & Key Accounts,Electrical engineer,2013-06-09,,FTE,active
E00447,Jason Austin,jason.austin@meridian-energy.com,Operations,"Engineer, drilling",2014-03-23,,FTE,active
E00298,Christine Hudson,christine.hudson@meridian-energy.com,Operations,Chartered accountant,2021-05-08,,FTE,active
E01014,Kathleen Thompson,kathleen.thompson@meridian-energy.com,Marketing,Armed forces technical officer,2012-05-25,,FTE,active
E01154,Lucas Wright,lucas.wright@meridian-energy.com,Operations,Animal technologist,2020-04-06,,FTE,active
E00293,Linda Salazar,linda.salazar@meridian-energy.com,Field Services,Financial adviser,2019-01-11,,Contractor,active
E00220,Marisa Davenport,marisa.davenport@meridian-energy.com,Information Technology,Set designer,2018-04-16,,FTE,active
E00488,Christina Welch,christina.welch@meridian-energy.com,Operations,"Scientist, marine",2015-04-14,,FTE,active
E00675,Gina King,gina.king@meridian-energy.com,Operations,Financial adviser,2026-03-20,,FTE,active
E01181,Alicia Knox,alicia.knox@meridian-energy.com,Engineering,"Administrator, Civil Service",2019-07-27,,FTE,active
E00904,Michelle Valencia,michelle.valencia@meridian-energy.com,Operations,Chief Executive Officer,2025-07-27,,FTE,active
E00617,Andrew Rose,andrew.rose@meridian-energy.com,Operations,Medical sales representative,2026-05-12,,FTE,active
E00715,Danielle Owen,danielle.owen@meridian-energy.com,Finance & Accounting,Legal executive,2012-10-07,,FTE,active
E00406,Kevin Thompson,kevin.thompson@meridian-energy.com,Information Technology,Consulting civil engineer,2018-11-04,,FTE,active
E00416,Erika Sullivan,erika.sullivan@meridian-energy.com,Operations,Food technologist,2021-01-29,,FTE,active
E00825,Robin Gillespie,robin.gillespie@meridian-energy.com,Operations,Location manager,2014-02-14,,FTE,active
E00723,Heather Collins,heather.collins@meridian-energy.com,OPERATIONS,Stage manager,2012-05-24,,FTE,active
E00264,Geoffrey Mcbride,geoffrey.mcbride@meridian-energy.com,Engineering,Accounting technician,2015-01-04,,FTE,active
E00505,Anthony Wallace,anthony.wallace@meridian-energy.com,Information Technology,Historic buildings inspector/conservatio,2012-07-21,,FTE,active
E00698,John Watkins,john.watkins@meridian-energy.com,Operations,Associate Professor,2020-01-31,,FTE,active
E00665,Angela Jimenez,angela.jimenez@meridian-energy.com,Procurement,"Scientist, audiological",2018-01-22,,FTE,active
E01113,Ryan Stone,ryan.stone@meridian-energy.com,Operations,Musician,2022-07-15,,FTE,active
E00753,Stacy Shaw,stacy.shaw@meridian-energy.com,Operations,Biomedical engineer,2025-08-25,,FTE,active
E01024,Elizabeth Smith,elizabeth.smith@meridian-energy.com,Operations,Health promotion specialist,2017-12-01,,FTE,active
E00005,Mark Bowen,mark.bowen@meridian-energy.com,Field Services,Quality manager,2020-02-17,,FTE,active
E00685,Jeremy Cooper,jeremy.cooper@meridian-energy.com,Operations,Audiological scientist,2022-10-27,,FTE,active
E00547,Charlotte Reese,charlotte.reese@meridian-energy.com,Field Services,"Lecturer, higher education",2013-08-12,,FTE,active
E00822,Robert Silva,robert.silva@meridian-energy.com,Engineering,"Conservator, museum/gallery",2016-12-06,,FTE,active
E00490,Paul Garcia,paul.garcia@meridian-energy.com,Operations,Broadcast engineer,2021-05-01,,FTE,active
E00098,Sandra Meyer,sandra.meyer@meridian-energy.com,Field Services,Archivist,2023-10-22,,Contractor,active
E00986,Michael Hernandez,michael.hernandez@meridian-energy.com,Engineering,Technical author,2026-01-20,,FTE,active
E00195,Jesse Nicholson,jesse.nicholson@meridian-energy.com,Field Services,Research scientist (medical),2017-04-08,,FTE,active
E00041,Candace Olson,candace.olson@meridian-energy.com,Operations,Immunologist,2018-03-08,,FTE,active
E00791,David Johnson,david.johnson@meridian-energy.com,Engineering,Control and instrumentation engineer,2016-07-29,,FTE,active
E00132,Courtney Joyce,courtney.joyce@meridian-energy.com,Engineering,Applications developer,2024-12-03,,FTE,active
E00322,Kiara Lyons,kiara.lyons@meridian-energy.com,Operations,Sports development officer,2026-05-26,,FTE,active
E00758,Jason Thomas,jason.thomas@meridian-energy.com,Information Technology,Drilling engineer,2014-04-27,,FTE,active
E00417,Dana Coleman,dana.coleman@meridian-energy.com,Customer Care,"Psychologist, counselling",2016-04-16,,FTE,active
E00381,Lauren Randolph,lauren.randolph@meridian-energy.com,Operations,Sport and exercise psychologist,2015-01-16,,FTE,active
E01110,Cheryl Smith,cheryl.smith@meridian-energy.com,Operations,"Exhibitions officer, museum/gallery",2023-01-17,,FTE,active
E01085,Matthew Whitehead,matthew.whitehead@meridian-energy.com,Procurement,"Accountant, chartered certified",2021-04-30,,FTE,active
E00580,Jennifer Willis,jennifer.willis@meridian-energy.com,Information Technology,Land,2024-10-12,,FTE,active
E00742,Janet Norton,janet.norton@meridian-energy.com,Operations,Housing manager/officer,2015-02-27,,FTE,active
E00506,Michael Burnett,michael.burnett@meridian-energy.com,Field Services,Historic buildings inspector/conservatio,2014-09-21,,FTE,active
E00117,Jeffery Turner,jeffery.turner@meridian-energy.com,OPERATIONS,Records manager,2017-10-09,,FTE,active
E00883,Francisco Scott,francisco.scott@meridian-energy.com,Sales & Key Accounts,"Scientist, audiological",2021-12-15,,FTE,active
E00471,Kenneth Taylor,kenneth.taylor@meridian-energy.com,Sales & Key Accounts,Medical technical officer,2018-12-10,,FTE,active
E00058,Thomas Mendoza,thomas.mendoza@meridian-energy.com,Field Services,Psychotherapist,2019-02-22,,FTE,active
E00258,Joshua Oliver,joshua.oliver@meridian-energy.com,Engineering,Tax inspector,2023-02-19,,Contractor,active
E00351,Joseph Gregory,joseph.gregory@meridian-energy.com,Operations,Clinical embryologist,2016-06-02,,FTE,active
E00896,Rachel Kelly,rachel.kelly@meridian-energy.com,Operations,"Presenter, broadcasting",2022-01-27,,FTE,active
E00768,Robert Miller,robert.miller@meridian-energy.com,Operations,Plant breeder/geneticist,2023-04-17,,FTE,active
E00706,Joshua Mills,joshua.mills@meridian-energy.com,Operations,Mental health nurse,2016-12-28,,FTE,active
E00646,Kristin Davis,kristin.davis@meridian-energy.com,Customer Care,Sports coach,2021-01-26,,FTE,active
E01183,Kelly Henry,kelly.henry@meridian-energy.com,Sales & Key Accounts,Facilities manager,2022-05-04,,FTE,active
E00436,Eric Diaz,eric.diaz@meridian-energy.com,Operations,Water engineer,2020-12-28,,FTE,active
E01153,Shannon Villa,shannon.villa@meridian-energy.com,Information Technology,Sport and exercise psychologist,2016-09-24,,FTE,active
E01071,Jose Richards,jose.richards@meridian-energy.com,Operations,Ceramics designer,2012-07-28,,FTE,active
E01057,Dustin King,dustin.king@meridian-energy.com,Customer Care,Economist,2026-04-14,,FTE,active
E00596,Steve Baker,steve.baker@meridian-energy.com,Operations,Soil scientist,2025-07-12,,FTE,active
E00139,Andrew Ramirez,andrew.ramirez@meridian-energy.com,Engineering,"Scientist, research (medical)",2025-02-16,,FTE,active
E00574,Rachel Watson,rachel.watson@meridian-energy.com,Field Services,Actuary,2011-12-11,,FTE,active
E00770,Brian Daniel,brian.daniel@meridian-energy.com,Field Services,Call centre manager,2021-02-02,,Contractor,active
E00858,Tyler Stone,tyler.stone@meridian-energy.com,Engineering,IT trainer,2022-02-10,,FTE,active
E00004,Jasmine Brown,jasmine.brown@meridian-energy.com,Operations,English as a second language teacher,2015-01-15,,FTE,active
E00466,John Holden,john.holden@meridian-energy.com,Information Technology,Financial trader,2024-12-19,,FTE,active
E01103,Lisa Shaffer,lisa.shaffer@meridian-energy.com,Operations,Theatre stage manager,2014-02-21,,FTE,active
E01028,Michelle Swanson,michelle.swanson@meridian-energy.com,Operations,Health promotion specialist,2024-07-28,,FTE,active
E00889,Crystal Hughes,crystal.hughes@meridian-energy.com,Finance & Accounting,"Scientist, product/process development",2020-06-27,,FTE,active
E00903,Tyler Bolton,tyler.bolton@meridian-energy.com,Customer Care,"Psychologist, forensic",2022-04-10,,Contractor,active
E01179,Pamela Small,pamela.small@meridian-energy.com,Finance & Accounting,Toxicologist,2026-01-16,,FTE,active
E01172,Connie Clark,connie.clark@meridian-energy.com,Sales & Key Accounts,Politician's assistant,2015-05-06,,FTE,active
E00581,Brandon Parker,brandon.parker@meridian-energy.com,Customer Care,"Conservator, museum/gallery",2017-04-24,,FTE,active
E00350,Angela MD,angela.md@meridian-energy.com,Field Services,Actor,2018-03-07,,FTE,active
E00113,David Brady,david.brady@meridian-energy.com,Customer Care,Printmaker,2021-01-26,,Contractor,active
E00573,Patricia Thompson,patricia.thompson@meridian-energy.com,Sales & Key Accounts,"Scientist, clinical (histocompatibility ",2020-02-05,,FTE,active
E00327,Teresa Duran,teresa.duran@meridian-energy.com,Operations,"Exhibitions officer, museum/gallery",2016-02-04,,FTE,active
E00090,Guy Robinson,guy.robinson@meridian-energy.com,Operations,"Clinical scientist, histocompatibility a",2025-06-22,,FTE,active
E01011,Joseph Price,joseph.price@meridian-energy.com,Operations,Exercise physiologist,2021-02-14,,FTE,active
E00736,Kelly Bryant,kelly.bryant@meridian-energy.com,Information Technology,Data processing manager,2021-04-03,,FTE,active
E00849,Patrick Smith,patrick.smith@meridian-energy.com,Field Services,Equities trader,2017-09-21,,Contractor,active
E00707,Gary Mclaughlin,gary.mclaughlin@meridian-energy.com,Field Services,Bonds trader,2022-09-28,,FTE,active
E00557,Derrick Ortiz,derrick.ortiz@meridian-energy.com,Field Services,"Engineer, biomedical",2021-12-26,,Contractor,active
E01120,Christopher Hernandez,christopher.hernandez@meridian-energy.com,Marketing,"Scientist, research (medical)",2021-03-10,,FTE,active
E01082,Katherine Camacho,katherine.camacho@meridian-energy.com,Operations,Occupational psychologist,2021-10-12,,FTE,active
E00670,Chase Cline,chase.cline@meridian-energy.com,Procurement,Insurance account manager,2022-01-10,,FTE,active
