employee_id,full_name,email,department,title,hire_date,term_date,employment_type,status
E01126,Andrew Smith,andrew.smith@meridian-energy.com,Operations,Warehouse manager,2019-01-23,,FTE,active
E00415,Christopher Bush,christopher.bush@meridian-energy.com,Operations,"Nurse, children's",2013-01-07,,FTE,active
E01001,Patricia Mcguire,patricia.mcguire@meridian-energy.com,Field Services,"Psychologist, educational",2023-06-14,,FTE,active
E00891,Bethany Spence,bethany.spence@meridian-energy.com,Field Services,Financial adviser,2017-08-04,,Contractor,active
E00793,Chelsea Cruz,chelsea.cruz@meridian-energy.com,Field Services,Air broker,2017-08-26,,FTE,active
E01112,Devin Rodriguez,devin.rodriguez@meridian-energy.com,Operations,Ecologist,2025-09-14,,FTE,active
E00744,Troy Riley,troy.riley@meridian-energy.com,Operations,"Surveyor, rural practice",2016-12-29,,FTE,active
E00560,Danielle Williamson,danielle.williamson@meridian-energy.com,Operations,Industrial buyer,2016-11-05,,FTE,active
E00549,Keith Gardner,keith.gardner@meridian-energy.com, Field Services ,Senior tax professional/tax inspector,2016-01-09,,Contractor,active
E00251,David Yang,david.yang@meridian-energy.com,Operations,Technical brewer,2024-01-25,,FTE,active
E00292,Morgan Reyes,morgan.reyes@meridian-energy.com,Field Services,"Teacher, secondary school",2023-12-07,,FTE,active
E01110,James DDS,james.dds@meridian-energy.com,Operations,"Civil engineer, contracting",2021-08-01,,FTE,active
E00676,Keith Smith,keith.smith@meridian-energy.com,Field Services,Travel agency manager,2019-08-20,,FTE,active
E00228,Dale Burke,dale.burke@meridian-energy.com,CUSTOMER CARE,Set designer,2026-01-29,,FTE,active
E00324,Ryan Vaughan,ryan.vaughan@meridian-energy.com,Customer Care,"Merchandiser, retail",2022-05-28,,FTE,active
E00683,Kayla Cannon,kayla.cannon@meridian-energy.com,Human Resources,Rural practice surveyor,2026-02-14,,FTE,active
E01131,Ryan Simpson,ryan.simpson@meridian-energy.com,Information Technology,"Scientist, clinical (histocompatibility ",2022-02-08,,FTE,active
E00433,Christopher Glover,christopher.glover@meridian-energy.com,Field Services,Child psychotherapist,2020-02-12,,Contractor,active
E00635,Eric Wilson,eric.wilson@meridian-energy.com,Customer Care,"Radiographer, therapeutic",2013-06-08,,Contractor,active
E00912,Jimmy Brown,jimmy.brown@meridian-energy.com,Operations,Sales executive,2023-08-30,,FTE,active
E00728,Lydia Hernandez,lydia.hernandez@meridian-energy.com,Operations,Event organiser,2020-02-21,,FTE,active
E01008,Dorothy Hahn,dorothy.hahn@meridian-energy.com,Field Services,Recruitment consultant,2015-12-08,,Contractor,active
E00736,Shannon Harrison,shannon.harrison@meridian-energy.com,Sales & Key Accounts,"Radiographer, diagnostic",2017-04-11,,FTE,active
E00368,Adam Rogers,adam.rogers@meridian-energy.com,Engineering,Glass blower/designer,2023-11-27,,FTE,active
E00394,James Brady,james.brady@meridian-energy.com,Operations,Financial adviser,2020-07-16,,FTE,active
E00536,Megan Martinez,megan.martinez@meridian-energy.com,Field Services,Control and instrumentation engineer,2021-11-17,,FTE,active
E00288,Adam Brown,adam.brown@meridian-energy.com,Operations,Control and instrumentation engineer,2021-12-20,,FTE,active
E00772,Jaime Jimenez,jaime.jimenez@meridian-energy.com,Legal & Compliance,"Therapist, drama",2013-03-25,,FTE,active
E00961,William Nguyen,william.nguyen@meridian-energy.com,Operations,Psychiatric nurse,2021-03-15,,FTE,active
E00958,Ellen Stewart,ellen.stewart@meridian-energy.com,Sales & Key Accounts,Land/geomatics surveyor,2016-06-28,,FTE,active
E00874,Kayla Berger,kayla.berger@meridian-energy.com,Operations,"Designer, textile",2012-07-31,,FTE,active
E00871,Anna Dodson,anna.dodson@meridian-energy.com,Operations,Analytical chemist,2020-05-03,,FTE,active
E00201,Ellen Reid,ellen.reid@meridian-energy.com,OPERATIONS,Broadcast presenter,2012-04-15,,FTE,active
E00929,Ricky Williams,ricky.williams@meridian-energy.com,Field Services,Pension scheme manager,2012-05-26,,FTE,active
E01072,Vanessa Miller,vanessa.miller@meridian-energy.com,Operations,Emergency planning/management officer,2018-01-05,,FTE,active
E00088,Emily Wood,emily.wood@meridian-energy.com,Operations,Purchasing manager,2015-06-11,,FTE,active
E00129,Bruce Miller,bruce.miller@meridian-energy.com,Operations,Tax inspector,2014-04-25,,FTE,active
E00308,Crystal Rangel,crystal.rangel@meridian-energy.com,Marketing,Community arts worker,2021-09-30,,FTE,active
E00758,Sandra Morris,sandra.morris@meridian-energy.com,Operations,"Accountant, chartered public finance",2026-07-17,,FTE,active
E00211,Jason Berger,jason.berger@meridian-energy.com,Customer Care,Youth worker,2024-11-28,,FTE,active
E00808,Edward Brown,edward.brown@meridian-energy.com,Operations,Product manager,2022-08-18,,FTE,active
E00823,Jodi Duncan,jodi.duncan@meridian-energy.com,Operations,Musician,2012-04-06,,FTE,active
E00753,Taylor Shaw,taylor.shaw@meridian-energy.com,Sales & Key Accounts,"Development worker, community",2021-06-22,,FTE,active
E00123,Jenna Hernandez,jenna.hernandez@meridian-energy.com,Operations,"Engineer, electrical",2015-09-04,,FTE,active
E01083,Ashley Hernandez,ashley.hernandez@meridian-energy.com,Procurement,"Administrator, local government",2025-07-05,,FTE,active
E00975,Tamara George,tamara.george@meridian-energy.com,operations,Herpetologist,2019-01-19,,FTE,active
E00905,Donald Miller,donald.miller@meridian-energy.com,Operations,Environmental consultant,2026-01-15,,FTE,active
E00646,Ryan Reilly,ryan.reilly@meridian-energy.com,Operations,Facilities manager,2026-07-09,,FTE,active
E00581,Ashley Hernandez,ashley.hernandez@meridian-energy.com,Legal & Compliance,Further education lecturer,2013-11-30,,FTE,active
E01129,Benjamin Combs,benjamin.combs@meridian-energy.com,Finance & Accounting,"Conservator, furniture",2024-03-06,,FTE,active
E00279,Holly Lopez,holly.lopez@meridian-energy.com,Field Services,"Doctor, general practice",2015-10-11,,FTE,active
E00989,Brian Patterson,brian.patterson@meridian-energy.com,Field Services,Electrical engineer,2015-09-21,,FTE,active
E00577,Paula Lyons,paula.lyons@meridian-energy.com,Operations,"Surveyor, minerals",2022-07-10,,FTE,active
E01080,Heather Phillips,heather.phillips@meridian-energy.com,Operations,Dance movement psychotherapist,2021-07-21,,FTE,active
E00821,Steven Black,steven.black@meridian-energy.com,Customer Care,Exercise physiologist,2013-01-30,,FTE,active
E00245,Todd Thornton,todd.thornton@meridian-energy.com, Information Technology ,Arboriculturist,2026-03-23,,FTE,active
E00543,Denise Anderson,denise.anderson@meridian-energy.com,Operations,Clinical research associate,2016-03-20,,FTE,active
E00046,Joshua Lewis,joshua.lewis@meridian-energy.com,Information Technology,Software engineer,2023-03-23,,FTE,active
E00441,Steven Morrison,steven.morrison@meridian-energy.com,Operations,"Designer, television/film set",2013-10-11,,FTE,active
E00235,Erin Knight,erin.knight@meridian-energy.com,Customer Care,"Education officer, environmental",2018-07-28,,FTE,active
E00705,Jim Johnson,jim.johnson@meridian-energy.com,Sales & Key Accounts,Financial trader,2014-02-20,,FTE,active
E00354,Amanda Booker,amanda.booker@meridian-energy.com,Customer Care,Clinical embryologist,2012-06-15,,FTE,active
E00240,Steven Hughes,steven.hughes@meridian-energy.com,Field Services,Financial planner,2014-06-02,,FTE,active
E01119,Jennifer Mann,jennifer.mann@meridian-energy.com,Customer Care,Forest/woodland manager,2024-04-22,,Contractor,active
E00152,Kirsten Miller,kirsten.miller@meridian-energy.com,Finance & Accounting,"Designer, furniture",2025-10-27,,FTE,active
E00179,Mary Young,mary.young@meridian-energy.com,Engineering,Banker,2017-07-29,,FTE,active
E01091,Ray Bowers,ray.bowers@meridian-energy.com,Operations,Metallurgist,2023-10-02,,FTE,active
E01105,Nicholas Zimmerman,nicholas.zimmerman@meridian-energy.com,Operations,Records manager,2019-07-18,,FTE,active
E01050,Tammy Mcgee,tammy.mcgee@meridian-energy.com,Operations,Museum/gallery curator,2012-12-30,,FTE,active
E00193,Kyle Walker,kyle.walker@meridian-energy.com,Operations,Financial controller,2013-11-15,,FTE,active
E00943,Ashley Ross,ashley.ross@meridian-energy.com,Marketing,"Loss adjuster, chartered",2020-11-23,,FTE,active
E00778,Erin Hodges,erin.hodges@meridian-energy.com,Operations,Chartered accountant,2015-09-21,,FTE,active
E00813,Paul Thomas,paul.thomas@meridian-energy.com,Field Services,Careers adviser,2019-01-30,,FTE,active
E00435,Michael Walker,michael.walker@meridian-energy.com,Field Services,Ophthalmologist,2018-09-10,,FTE,active
E00212,Daryl Wang,daryl.wang@meridian-energy.com,Operations,Office manager,2014-11-24,,FTE,active
E00086,Charles Landry,charles.landry@meridian-energy.com,Operations,Adult nurse,2013-10-13,,FTE,active
E00926,Jesus Walker,jesus.walker@meridian-energy.com,Operations,Charity officer,2014-10-15,,FTE,active
E00972,Meghan Murray,meghan.murray@meridian-energy.com,Engineering,"Administrator, Civil Service",2022-08-07,,FTE,active
E00312,Krystal Hernandez,krystal.hernandez@meridian-energy.com,Executive,"Programmer, multimedia",2014-07-27,,FTE,active
E00049,Ricky Mason,ricky.mason@meridian-energy.com,Field Services,"Designer, fashion/clothing",2015-07-22,,Contractor,active
E00166,Roy Brooks,roy.brooks@meridian-energy.com,Field Services,Graphic designer,2013-06-27,,FTE,active
E00121,Jeff Robinson,jeff.robinson@meridian-energy.com,Field Services,Chemical engineer,2023-01-13,,FTE,active
E01081,Ashley Spencer,ashley.spencer@meridian-energy.com,Operations,Actuary,2020-01-18,,FTE,active
E00035,Stephanie Rodriguez,stephanie.rodriguez@meridian-energy.com,Field Services,Public relations officer,2020-07-30,,FTE,active
E00890,Cory Velasquez,cory.velasquez@meridian-energy.com,operations,Accommodation manager,2020-05-21,,FTE,active
E00185,Jennifer Moore,jennifer.moore@meridian-energy.com,Field Services,Tour manager,2012-07-18,,FTE,active
E00075,Teresa Ray,teresa.ray@meridian-energy.com,Operations,Animal technologist,2019-10-29,,FTE,active
E00866,Megan Stewart,megan.stewart@meridian-energy.com, Operations ,"Designer, exhibition/display",2022-11-29,,FTE,active
E00815,Rebecca Bowman,rebecca.bowman@meridian-energy.com,Operations,Petroleum engineer,2017-09-15,,FTE,active
E01039,Paul Sharp,paul.sharp@meridian-energy.com,Operations,Petroleum engineer,2015-05-29,,FTE,active
E00978,Tiffany Perez,tiffany.perez@meridian-energy.com,Field Services,"Engineer, structural",2025-05-04,,Contractor,active
E00063,Jessica West,jessica.west@meridian-energy.com,Field Services,Public librarian,2018-06-26,,FTE,active
E00990,Matthew Rivera,matthew.rivera@meridian-energy.com,Executive,Tax inspector,2018-03-09,,FTE,active
E00015,Rita DVM,rita.dvm@meridian-energy.com,Operations,"Librarian, academic",2013-07-16,,FTE,active
E01116,Robert Cox,robert.cox@meridian-energy.com,Operations,Retail merchandiser,2023-05-02,,FTE,active
E00363,Adam Peterson,adam.peterson@meridian-energy.com,Customer Care,"Optician, dispensing",2020-10-03,,FTE,active
E00407,Johnathan Rivera,johnathan.rivera@meridian-energy.com,Sales & Key Accounts,"Exhibitions officer, museum/gallery",2017-09-16,,FTE,active
E00688,Frank Soto,frank.soto@meridian-energy.com,Field Services,Management consultant,2012-09-27,,FTE,active
E00553,Nicholas Thompson,nicholas.thompson@meridian-energy.com,Operations,Environmental health practitioner,2014-08-20,,FTE,active
E00014,Daniel Thomas,daniel.thomas@meridian-energy.com,Operations,Bonds trader,2024-01-09,,FTE,active
E00711,Stacy DVM,stacy.dvm@meridian-energy.com,Operations,Plant breeder/geneticist,2021-07-07,,FTE,active
E00409,Anna Charles,anna.charles@meridian-energy.com,Field Services,"Engineer, electronics",2022-08-22,,FTE,active
E00498,Paul Marquez,paul.marquez@meridian-energy.com,Operations,Aid worker,2024-10-24,,FTE,active
E00238,Michelle Thomas,michelle.thomas@meridian-energy.com,Operations,Merchant navy officer,2021-10-18,,FTE,active
E00502,Laurie Hawkins,laurie.hawkins@meridian-energy.com,Operations,"Horticulturist, amenity",2015-07-23,,FTE,active
E00749,Amanda Gomez,amanda.gomez@meridian-energy.com,Operations,Financial trader,2012-08-09,,FTE,active
E00147,Roberta Wood,roberta.wood@meridian-energy.com,Information Technology,Osteopath,2020-11-16,,FTE,active
E00195,Lauren Alexander,lauren.alexander@meridian-energy.com,Operations,Operational researcher,2014-08-17,,FTE,active
E00867,Elizabeth Taylor,elizabeth.taylor@meridian-energy.com,Information Technology,Proofreader,2019-10-17,,FTE,active
E00652,Leslie Mitchell,leslie.mitchell@meridian-energy.com,Operations,Commercial art gallery manager,2019-12-25,,FTE,active
E00751,Kimberly Byrd,kimberly.byrd@meridian-energy.com,Operations,"Designer, television/film set",2018-06-14,,FTE,active
E01015,Nicole Chapman,nicole.chapman@meridian-energy.com,Field Services,Advertising art director,2025-01-15,,Contractor,active
E00870,Cynthia Schmidt,cynthia.schmidt@meridian-energy.com,Information Technology,Health and safety adviser,2022-01-09,,FTE,active
E01027,Amanda Edwards,amanda.edwards@meridian-energy.com,Operations,Sports development officer,2020-11-27,,FTE,active
E00459,Mary Bauer,mary.bauer@meridian-energy.com,Operations,Barrister's clerk,2024-02-12,,FTE,active
E00018,Shelby Diaz,shelby.diaz@meridian-energy.com,Operations,Osteopath,2020-10-02,,FTE,active
E00831,Kenneth Diaz,kenneth.diaz@meridian-energy.com,Operations,Music therapist,2026-04-02,,FTE,active
E00214,Phillip Ramsey,phillip.ramsey@meridian-energy.com,Operations,Facilities manager,2023-07-02,,FTE,active
E00345,Sarah Donovan,sarah.donovan@meridian-energy.com, Operations ,Historic buildings inspector/conservatio,2013-01-08,,FTE,active
E01102,Tina Franklin,tina.franklin@meridian-energy.com,Operations,Recycling officer,2023-04-14,,FTE,active
E00657,Charles Owens,charles.owens@meridian-energy.com,Operations,"Pilot, airline",2019-03-03,,FTE,active
E00851,Megan Young,megan.young@meridian-energy.com,Field Services,Call centre manager,2013-06-20,,FTE,active
E01174,Timothy Mcdowell,timothy.mcdowell@meridian-energy.com,Sales & Key Accounts,Chartered public finance accountant,2022-04-28,,FTE,active
E00598,Kevin Hester,kevin.hester@meridian-energy.com,Operations,"Teacher, early years/pre",2015-09-27,,FTE,active
E01038,Kaylee Villegas,kaylee.villegas@meridian-energy.com,Customer Care,Games developer,2024-03-07,,FTE,active
E00951,Cassandra Rodriguez,cassandra.rodriguez@meridian-energy.com,Operations,Agricultural engineer,2014-05-18,,FTE,active
E00364,Nicholas Morrison,nicholas.morrison@meridian-energy.com,Engineering,"Programmer, applications",2015-02-18,,FTE,active
E00770,Michael Hoffman,michael.hoffman@meridian-energy.com,Operations,"Scientist, research (physical sciences)",2014-02-14,,FTE,active
E00480,Richard Love,richard.love@meridian-energy.com,Customer Care,Barrister's clerk,2016-06-04,,FTE,active
E00974,John DDS,john.dds@meridian-energy.com,Operations,Minerals surveyor,2013-07-05,,FTE,active
E00800,Cole Yang,cole.yang@meridian-energy.com,Field Services,Sales executive,2020-07-02,,FTE,active
E00265,Logan Khan,logan.khan@meridian-energy.com,Operations,Exercise physiologist,2016-12-19,,FTE,active
E00868,Christine Cook,christine.cook@meridian-energy.com,Operations,Marketing executive,2017-10-27,,FTE,active
E00037,Tara Prince,tara.prince@meridian-energy.com,Operations,Biomedical scientist,2021-12-11,,FTE,active
E00379,Candice Diaz,candice.diaz@meridian-energy.com,Customer Care,Housing manager/officer,2024-07-13,,Contractor,active
E00022,Marissa Ramos,marissa.ramos@meridian-energy.com,Information Technology,Agricultural engineer,2018-06-22,,FTE,active
E01164,Michaela Garcia,michaela.garcia@meridian-energy.com,Operations,"Psychotherapist, child",2013-09-04,,FTE,active
E00176,Clinton Cummings,clinton.cummings@meridian-energy.com,Information Technology,"Conservation officer, nature",2026-03-20,,FTE,active
E00039,Stephen David,stephen.david@meridian-energy.com,Sales & Key Accounts,"Programmer, applications",2019-11-12,,FTE,active
E01175,Eric Perez,eric.perez@meridian-energy.com,Engineering,Legal executive,2019-02-04,,Contractor,active
E00050,Sophia Jackson,sophia.jackson@meridian-energy.com,Sales & Key Accounts,Cartographer,2018-05-01,,FTE,active
E00137,Emily Webb,emily.webb@meridian-energy.com,Operations,Diplomatic Services operational officer,2016-11-04,,FTE,active
E00120,Joseph Scott,joseph.scott@meridian-energy.com,Sales & Key Accounts,Oceanographer,2019-01-13,,FTE,active
E00384,Cassandra Mosley,cassandra.mosley@meridian-energy.com,Field Services,Fashion designer,2023-08-27,,FTE,active
E00865,Daniel Peterson,daniel.peterson@meridian-energy.com,ENGINEERING,Proofreader,2020-07-28,,FTE,active
E00942,Kimberly Tucker,kimberly.tucker@meridian-energy.com,Field Services,Clinical psychologist,2024-10-23,,Contractor,active
E00470,Joanna Sanchez,joanna.sanchez@meridian-energy.com,Operations,"Solicitor, Scotland",2024-06-14,,FTE,active
E01132,Kelly Turner,kelly.turner@meridian-energy.com,Customer Care,Paramedic,2022-04-08,,FTE,active
E00248,Tara MD,tara.md@meridian-energy.com,Engineering,Armed forces technical officer,2021-10-16,,FTE,active
E00934,Leah Cole,leah.cole@meridian-energy.com,Field Services,Ophthalmologist,2015-03-09,,FTE,active
E00304,Brandon White,brandon.white@meridian-energy.com,Engineering,"Education officer, community",2014-05-08,,FTE,active
E01161,Debra Davis,debra.davis@meridian-energy.com,Operations,Veterinary surgeon,2018-08-14,,FTE,active
E01021,Jennifer Lopez,jennifer.lopez@meridian-energy.com,Field Services,Telecommunications researcher,2016-07-11,,FTE,active
E01113,Yvette Hawkins,yvette.hawkins@meridian-energy.com,OPERATIONS,"Radiographer, therapeutic",2014-10-27,,FTE,active
E00760,Steve Smith,steve.smith@meridian-energy.com,Field Services,Statistician,2016-08-02,,Contractor,active
E01167,Melissa Montes,melissa.montes@meridian-energy.com,Operations,"Designer, ceramics/pottery",2023-11-02,,FTE,active
E00237,Suzanne Snyder,suzanne.snyder@meridian-energy.com,Operations,Air traffic controller,2015-04-20,,FTE,active
E00467,Alan Taylor,alan.taylor@meridian-energy.com,Customer Care,"Engineer, broadcasting (operations)",2022-04-28,,Contractor,active
E00971,Robin Bennett,robin.bennett@meridian-energy.com,Field Services,Dispensing optician,2015-07-13,2026-12-01,FTE,terminated
E00041,Michele Williams,michele.williams@meridian-energy.com,Field Services,"Scientist, research (physical sciences)",2025-12-19,,FTE,active
E00939,Jonathan Campos,jonathan.campos@meridian-energy.com,Operations,Sales executive,2026-06-04,,FTE,active
E00338,Matthew Miller,matthew.miller@meridian-energy.com,Operations,"Surveyor, building",2014-03-22,,FTE,active
E00947,Jimmy Stout,jimmy.stout@meridian-energy.com,Operations,TEFL teacher,2016-12-20,,FTE,active
E00593,Jennifer Graham,jennifer.graham@meridian-energy.com,Operations,Tourist information centre manager,2016-02-12,,FTE,active
E00741,Alexis Le,alexis.le@meridian-energy.com,Finance & Accounting,"Designer, textile",2019-06-16,,FTE,active
E00406,Kimberly Mcintosh,kimberly.mcintosh@meridian-energy.com,Operations,Lobbyist,2017-12-12,,FTE,active
E00244,Robert Wood,robert.wood@meridian-energy.com,Operations,Metallurgist,2022-05-07,,FTE,active
E00731,Summer Burton,summer.burton@meridian-energy.com,Operations,Medical laboratory scientific officer,2020-10-25,,FTE,active
E00461,Robert Johnson,robert.johnson@meridian-energy.com,Field Services,Stage manager,2016-05-29,,FTE,active
E01065,Ellen Brown,ellen.brown@meridian-energy.com,Engineering,Insurance account manager,2015-07-02,,FTE,active
E01172,Drew Thompson,drew.thompson@meridian-energy.com,Customer Care,Community education officer,2017-12-26,,FTE,active
E00310,Anthony Johnson,anthony.johnson@meridian-energy.com,Field Services,Occupational therapist,2022-03-31,,FTE,active
E00697,Shelley Dunn,shelley.dunn@meridian-energy.com,Field Services,Occupational psychologist,2016-12-03,,Contractor,active
E00163,Megan Edwards,megan.edwards@meridian-energy.com,Operations,"Surveyor, land/geomatics",2016-08-20,,FTE,active
E00987,Heather Richardson,heather.richardson@meridian-energy.com,Engineering,Publishing rights manager,2017-02-27,,FTE,active
E00013,Michael Reed,michael.reed@meridian-energy.com,Customer Care,"Engineer, energy",2021-09-22,,FTE,active
E00579,Kevin Campbell,kevin.campbell@meridian-energy.com,Finance & Accounting,Risk analyst,2024-04-20,,FTE,active
E00631,Jennifer Brooks,jennifer.brooks@meridian-energy.com,Operations,"Scientist, clinical (histocompatibility ",2013-02-15,,FTE,active
E00903,Tracy Smith,tracy.smith@meridian-energy.com,Customer Care,Science writer,2025-03-03,,FTE,active
E00200,Michael Le,michael.le@meridian-energy.com,Customer Care,Dispensing optician,2017-12-21,,Contractor,active
E00332,Sarah Bates,sarah.bates@meridian-energy.com,Field Services,Geophysicist/field seismologist,2016-05-22,,FTE,active
E00914,Robert James,robert.james@meridian-energy.com,Operations,Public relations account executive,2023-11-06,,FTE,active
E01013,Karl Reyes,karl.reyes@meridian-energy.com,Field Services,Logistics and distribution manager,2026-03-31,,FTE,active
E01137,Brett Williams,brett.williams@meridian-energy.com,Human Resources,Audiological scientist,2014-05-11,,FTE,active
E00618,Robert Johnson,robert.johnson@meridian-energy.com,Operations,Building control surveyor,2025-07-21,,FTE,active
E00850,Lisa Smith,lisa.smith@meridian-energy.com,Operations,Medical technical officer,2018-06-04,,FTE,active
E00054,Mark Smith,mark.smith@meridian-energy.com,FIELD SERVICES,Oncologist,2015-12-25,,FTE,active
E00007,Paul Miller,paul.miller@meridian-energy.com,Sales & Key Accounts,Tourism officer,2014-02-12,,FTE,active
E00207,Herbert Marshall,herbert.marshall@meridian-energy.com,Executive,Counselling psychologist,2017-09-12,,FTE,active
E00340,Julia Scott,julia.scott@meridian-energy.com,Field Services,Ergonomist,2023-11-21,,FTE,active
E00367,Brenda Smith,brenda.smith@meridian-energy.com,Operations,"Programmer, systems",2026-01-12,,FTE,active
E01138,Peter Turner,peter.turner@meridian-energy.com,Operations,Corporate treasurer,2020-03-08,,FTE,active
E00006,Michele Lee,michele.lee@meridian-energy.com,Operations,"Chemist, analytical",2023-04-10,,FTE,active
E00329,Emily Davis,emily.davis@meridian-energy.com,Customer Care,Magazine features editor,2025-07-16,,FTE,active
E00351,Claudia Black,claudia.black@meridian-energy.com,Operations,Financial manager,2024-12-01,,FTE,active
E00571,Justin Meza,justin.meza@meridian-energy.com,Sales & Key Accounts,Communications engineer,2016-07-28,,FTE,active
E00481,Robert Summers,robert.summers@meridian-energy.com,Engineering,Television camera operator,2012-11-11,,FTE,active
E01200,Ashley Mccarthy,ashley.mccarthy@meridian-energy.com,field services,Prison officer,2015-03-10,,Contractor,active
E00138,Garrett Jimenez,garrett.jimenez@meridian-energy.com,Operations,Nutritional therapist,2023-05-21,,FTE,active
E00863,David Fischer,david.fischer@meridian-energy.com,Field Services,Associate Professor,2019-08-05,,Contractor,active
E01145,Mary Smith,mary.smith@meridian-energy.com,Operations,"Radiographer, diagnostic",2022-05-28,,FTE,active
E01000,Nicholas Carr,nicholas.carr@meridian-energy.com,Field Services,Social researcher,2024-06-14,,FTE,active
E00247,Elizabeth Stevenson,elizabeth.stevenson@meridian-energy.com,Engineering,General practice doctor,2021-04-05,,FTE,active
E00936,John Brown,john.brown@meridian-energy.com,Human Resources,Event organiser,2019-02-27,,FTE,active
E00832,Sarah Griffin,sarah.griffin@meridian-energy.com,Sales & Key Accounts,Games developer,2021-03-17,,FTE,active
E00111,Katherine Campbell,katherine.campbell@meridian-energy.com,Operations,"Engineer, manufacturing",2020-07-31,,FTE,active
E00323,Lauren Barker,lauren.barker@meridian-energy.com,Operations,Early years teacher,2017-08-04,,FTE,active
E00727,Patricia Lopez,patricia.lopez@meridian-energy.com,Operations,"Scientist, forensic",2019-11-02,,FTE,active
E00468,Betty Walker,betty.walker@meridian-energy.com,Operations,Lexicographer,2024-04-04,,FTE,active
E01134,Margaret Jones,margaret.jones@meridian-energy.com,Customer Care,Horticultural therapist,2026-05-03,,FTE,active
E00782,Alexis Simmons,alexis.simmons@meridian-energy.com,Engineering,"Designer, blown glass/stained glass",2015-10-09,,FTE,active
E00763,Christopher Suarez,christopher.suarez@meridian-energy.com,Engineering,"Development worker, international aid",2014-12-23,,FTE,active
E00615,Stephanie Terrell,stephanie.terrell@meridian-energy.com,Field Services,Osteopath,2024-02-28,,Contractor,active
E00585,Jeremy Hunt,jeremy.hunt@meridian-energy.com,Finance & Accounting,Chief Technology Officer,2025-11-02,,FTE,active
E00321,Lee Payne,lee.payne@meridian-energy.com,Operations,Clinical research associate,2026-10-20,,FTE,active
E00848,Alice Jones,alice.jones@meridian-energy.com,Sales & Key Accounts,Television camera operator,2017-07-23,,FTE,active
E00073,Andrea Garrison,andrea.garrison@meridian-energy.com,Information Technology,"Engineer, broadcasting (operations)",2017-10-11,,FTE,active
E00271,Elizabeth Wiggins,elizabeth.wiggins@meridian-energy.com,Operations,Gaffer,2015-10-12,,FTE,active
E00102,Sara Price,sara.price@meridian-energy.com,Finance & Accounting,Paramedic,2015-11-25,,FTE,active
E00284,Heather Hartman,heather.hartman@meridian-energy.com,Operations,Agricultural consultant,2022-09-10,,FTE,active
E01154,Misty Perez,misty.perez@meridian-energy.com,Operations,Advertising copywriter,2016-06-27,,FTE,active
E00702,Kathleen Rios,kathleen.rios@meridian-energy.com,operations,Make,2022-04-09,,FTE,active
E00738,Stephen Mcclain,stephen.mcclain@meridian-energy.com,Sales & Key Accounts,"Civil engineer, contracting",2021-07-14,,FTE,active
E00306,Gregory Cole,gregory.cole@meridian-energy.com,Field Services,Chief of Staff,2025-03-17,,FTE,active
E00465,Samantha Lopez,samantha.lopez@meridian-energy.com,Information Technology,Theatre stage manager,2020-12-15,,FTE,active
E00589,Patrick Davis,patrick.davis@meridian-energy.com,Operations,Social researcher,2022-08-25,,FTE,active
E00917,Abigail Hughes,abigail.hughes@meridian-energy.com,Engineering,Chief Operating Officer,2017-08-04,,FTE,active
E00430,Erik Jones,erik.jones@meridian-energy.com,Operations,Tourism officer,2014-03-21,,FTE,active
E00769,Karen Andrews,karen.andrews@meridian-energy.com,Operations,Actuary,2014-09-25,,FTE,active
E00872,Cynthia Molina,cynthia.molina@meridian-energy.com,Field Services,"Journalist, broadcasting",2023-03-04,,FTE,active
E00582,Amber Jones,amber.jones@meridian-energy.com,Operations,"Designer, television/film set",2016-05-01,,FTE,active
E00320,Frances Miller,frances.miller@meridian-energy.com,Operations,Retail merchandiser,2021-04-23,,FTE,active
E00045,Tracey Phelps,tracey.phelps@meridian-energy.com,Sales & Key Accounts,Sports therapist,2017-07-05,,FTE,active
E00930,Seth Greene,seth.greene@meridian-energy.com,Marketing,Environmental education officer,2013-02-10,,FTE,active
E00838,Kevin Ward,kevin.ward@meridian-energy.com,Information Technology,Chief Technology Officer,2015-10-13,,FTE,active
E00906,Richard Vaughn,richard.vaughn@meridian-energy.com,Customer Care,Bookseller,2014-08-17,,FTE,active
E00486,Michael Hinton,michael.hinton@meridian-energy.com,Customer Care,"Teacher, secondary school",2023-06-25,,FTE,active
E00142,Natalie Chavez,natalie.chavez@meridian-energy.com,Sales & Key Accounts,Diagnostic radiographer,2026-10-31,,FTE,active
E00285,George Barnes,george.barnes@meridian-energy.com,Finance & Accounting,Private music teacher,2019-12-23,,FTE,active
E00818,Melissa Evans,melissa.evans@meridian-energy.com,Customer Care,Estate manager/land agent,2023-05-11,,Contractor,active
E00198,Kristin Lopez,kristin.lopez@meridian-energy.com,Field Services,Theatre director,2024-05-31,,FTE,active
E01023,Richard Walker,richard.walker@meridian-energy.com,Customer Care,Teaching laboratory technician,2020-06-16,,FTE,active
E00980,Julie Ward,julie.ward@meridian-energy.com,Field Services,Trade union research officer,2018-06-06,,FTE,active
E00203,Dakota Turner,dakota.turner@meridian-energy.com,Finance & Accounting,Holiday representative,2025-02-23,,FTE,active
E00114,Anthony Riley,anthony.riley@meridian-energy.com,Field Services,"Psychotherapist, child",2025-04-15,,FTE,active
E00439,Caroline Singh,caroline.singh@meridian-energy.com,Operations,Broadcast engineer,2026-08-26,,FTE,active
